UniqueID,IDandDateConcat,Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
4287942487,8.25324E+14,8253242879,4/27/16,10232,8.180000305,8.180000305,0,6.239999771,0.230000004,1.700000048,0,45,5,104,1286,2008
4287942488,8.25324E+14,8253242879,4/28/16,2718,1.799999952,1.799999952,0,0.670000017,0.779999971,0.340000004,0,11,16,20,1393,1580
4287942489,8.25324E+14,8253242879,4/29/16,6260,4.260000229,4.260000229,0,1.289999962,0.540000021,2.400000095,0,16,14,136,1257,1854
4287942490,8.25324E+14,8253242879,4/30/16,0,0,0,0,0,0,0,0,0,0,0,1440,0
6320042472,8.37856E+14,8378563200,4/12/16,7626,6.050000191,6.050000191,2.253081083,0.829999983,0.709999979,4.5,0,65,15,156,723,3635
6320042473,8.37856E+14,8378563200,4/13/16,12386,9.819999695,9.819999695,2.092147112,4.960000038,0.649999976,4.210000038,0,116,14,169,680,4079
6320042474,8.37856E+14,8378563200,4/14/16,13318,10.56000042,10.56000042,2.253081083,5.619999886,1.029999971,3.910000086,0,123,21,174,699,4163
6320042475,8.37856E+14,8378563200,4/15/16,14461,11.47000027,11.47000027,0,4.909999847,1.149999976,5.409999847,0,60,23,190,729,3666
6320042476,8.37856E+14,8378563200,4/16/16,11207,8.890000343,8.890000343,0,5.369999886,1.070000052,2.440000057,0,64,21,142,563,3363
6320042477,8.37856E+14,8378563200,4/17/16,2132,1.690000057,1.690000057,0,0,0,1.690000057,0,0,0,93,599,2572
6320042478,8.37856E+14,8378563200,4/18/16,13630,10.81000042,10.81000042,2.092147112,5.050000191,0.560000002,5.199999809,0,117,10,174,720,4157
6320042479,8.37856E+14,8378563200,4/19/16,13070,10.35999966,10.35999966,2.253081083,5.300000191,0.879999995,4.179999828,0,120,19,154,737,4092
6320042480,8.37856E+14,8378563200,4/20/16,9388,7.440000057,7.440000057,2.092147112,2.230000019,0.439999998,4.78000021,0,82,8,169,763,3787
6320042481,8.37856E+14,8378563200,4/21/16,15148,12.01000023,12.01000023,2.253081083,6.900000095,0.819999993,4.289999962,0,137,16,145,677,4236
6320042482,8.37856E+14,8378563200,4/22/16,12200,9.670000076,9.670000076,2.092147112,4.909999847,0.589999974,4.179999828,0,113,12,159,769,4044
6320042483,8.37856E+14,8378563200,4/23/16,5709,4.53000021,4.53000021,0,1.519999981,0.519999981,2.480000019,0,19,10,136,740,2908
6320042484,8.37856E+14,8378563200,4/24/16,3703,2.940000057,2.940000057,0,0,0,2.940000057,0,0,0,135,734,2741
6320042485,8.37856E+14,8378563200,4/25/16,12405,9.840000153,9.840000153,2.092147112,5.050000191,0.870000005,3.920000076,0,117,16,141,692,4005
6320042486,8.37856E+14,8378563200,4/26/16,16208,12.85000038,12.85000038,0,7.510000229,0.920000017,4.420000076,0,90,18,161,593,3763
6320042487,8.37856E+14,8378563200,4/27/16,7359,5.840000153,5.840000153,0,0.330000013,0.180000007,5.329999924,0,4,4,192,676,3061
6320042488,8.37856E+14,8378563200,4/28/16,5417,4.300000191,4.300000191,0,0.899999976,0.49000001,2.910000086,0,11,10,139,711,2884
6320042489,8.37856E+14,8378563200,4/29/16,6175,4.900000095,4.900000095,0,0.25,0.360000014,4.269999981,0,3,7,172,767,2982
6320042490,8.37856E+14,8378563200,4/30/16,2946,2.339999914,2.339999914,0,0,0,2.339999914,0,0,0,121,780,2660
6320042491,8.37856E+14,8378563200,5/1/16,11419,9.06000042,9.06000042,0,6.03000021,0.560000002,2.470000029,0,71,10,127,669,3369
6320042492,8.37856E+14,8378563200,5/2/16,6064,4.809999943,4.809999943,2.092147112,0.629999995,0.170000002,4.010000229,0,63,4,142,802,3491
6320042493,8.37856E+14,8378563200,5/3/16,8712,6.909999847,6.909999847,2.253081083,1.340000033,1.059999943,4.5,0,71,20,195,822,3784
6320042494,8.37856E+14,8378563200,5/4/16,7875,6.239999771,6.239999771,0,1.559999943,0.49000001,4.199999809,0,19,10,167,680,3110
6320042495,8.37856E+14,8378563200,5/5/16,8567,6.789999962,6.789999962,2.253081083,0.889999986,0.159999996,5.739999771,0,66,3,214,764,3783
6320042496,8.37856E+14,8378563200,5/6/16,7045,5.590000153,5.590000153,2.092147112,1.549999952,0.25,3.779999971,0,74,5,166,831,3644
6320042497,8.37856E+14,8378563200,5/7/16,4468,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,158,851,2799
6320042498,8.37856E+14,8378563200,5/8/16,2943,2.329999924,2.329999924,0,0,0,2.329999924,0,0,0,139,621,2685
6320042499,8.37856E+14,8378563200,5/9/16,8382,6.650000095,6.650000095,2.092147112,1.269999981,0.660000026,4.71999979,0,71,13,171,772,3721
6320042500,8.37856E+14,8378563200,5/10/16,6582,5.21999979,5.21999979,2.253081083,0.660000026,0.639999986,3.920000076,0,63,13,152,840,3586
6320042501,8.37856E+14,8378563200,5/11/16,9143,7.25,7.25,2.092147112,1.389999986,0.589999974,5.269999981,0,72,10,184,763,3788
6320042502,8.37856E+14,8378563200,5/12/16,4561,3.619999886,3.619999886,0,0.649999976,0.270000011,2.690000057,0,8,6,102,433,1976
1505942472,8.58382E+14,8583815059,4/12/16,5014,3.910000086,3.910000086,0,0,0.330000013,3.579999924,0,0,7,196,1237,2650
1505942473,8.58382E+14,8583815059,4/13/16,5571,4.349999905,4.349999905,0,0.150000006,0.970000029,3.230000019,0,2,23,163,1252,2654
1505942474,8.58382E+14,8583815059,4/14/16,3135,2.450000048,2.450000048,0,0,0,2.430000067,0,0,0,134,1306,2443
1505942475,8.58382E+14,8583815059,4/15/16,3430,2.680000067,2.680000067,0,0,0,0.899999976,0,0,0,65,1375,2505
1505942476,8.58382E+14,8583815059,4/16/16,5319,4.150000095,4.150000095,0,0,0,0,0,0,0,0,1440,2693
1505942477,8.58382E+14,8583815059,4/17/16,3008,2.349999905,2.349999905,0,0,0,0,0,0,0,0,1440,2439
1505942478,8.58382E+14,8583815059,4/18/16,3864,3.00999999,3.00999999,0,0.310000002,1.059999943,1.350000024,0,4,22,105,1309,2536
1505942479,8.58382E+14,8583815059,4/19/16,5697,4.440000057,4.440000057,0,0.529999971,0.479999989,3.440000057,0,7,10,166,1257,2668
1505942480,8.58382E+14,8583815059,4/20/16,5273,4.110000134,4.110000134,0,0,1.039999962,3.069999933,0,0,27,167,1246,2647
1505942481,8.58382E+14,8583815059,4/21/16,8538,6.659999847,6.659999847,0,2.630000114,1.019999981,3.00999999,0,35,18,158,1229,2883
1505942482,8.58382E+14,8583815059,4/22/16,8687,6.78000021,6.78000021,0,0.289999992,2.410000086,4.079999924,0,4,54,212,1170,2944
1505942483,8.58382E+14,8583815059,4/23/16,9423,7.349999905,7.349999905,0,0.529999971,2.029999971,4.75,0,7,44,238,1151,3012
1505942484,8.58382E+14,8583815059,4/24/16,8286,6.460000038,6.460000038,0,0.150000006,2.049999952,4.269999981,0,2,44,206,1188,2889
1505942485,8.58382E+14,8583815059,4/25/16,4503,3.50999999,3.50999999,0,1.470000029,0.239999995,1.809999943,0,18,6,122,1294,2547
1505942486,8.58382E+14,8583815059,4/26/16,10499,8.18999958,8.18999958,0,0.07,4.21999979,3.890000105,0,1,91,214,1134,3093
1505942487,8.58382E+14,8583815059,4/27/16,12474,9.729999542,9.729999542,0,6.599999905,0.270000011,2.869999886,0,77,5,129,1229,3142
1505942488,8.58382E+14,8583815059,4/28/16,6174,4.820000172,4.820000172,0,0,1.200000048,3.609999895,0,0,28,203,1209,2757
1505942489,8.58382E+14,8583815059,4/29/16,15168,11.82999992,11.82999992,0,3.900000095,3,4.920000076,0,46,67,258,1069,3513
1505942490,8.58382E+14,8583815059,4/30/16,10085,7.869999886,7.869999886,0,0.150000006,1.279999971,6.429999828,0,2,28,317,1093,3164
1505942491,8.58382E+14,8583815059,5/1/16,4512,3.519999981,3.519999981,0,0.779999971,0.119999997,2.039999962,0,10,2,117,1311,2596
1505942492,8.58382E+14,8583815059,5/2/16,8469,6.610000134,6.610000134,0,0,0,0,0,0,0,0,1440,2894
1505942493,8.58382E+14,8583815059,5/3/16,12015,9.369999886,9.369999886,0,0,0,0,0,0,0,0,1440,3212
1505942494,8.58382E+14,8583815059,5/4/16,3588,2.799999952,2.799999952,0,0,0,0,0,0,0,0,1440,2516
1505942495,8.58382E+14,8583815059,5/5/16,12427,9.68999958,9.68999958,0,0,0,1.179999948,0,0,0,70,1370,3266
1505942496,8.58382E+14,8583815059,5/6/16,5843,4.559999943,4.559999943,0,0.140000001,1.190000057,3.230000019,0,2,22,166,1250,2683
1505942497,8.58382E+14,8583815059,5/7/16,6117,4.769999981,4.769999981,0,0,0,4.769999981,0,0,0,250,1190,2810
1505942498,8.58382E+14,8583815059,5/8/16,9217,7.190000057,7.190000057,0,0.219999999,3.309999943,3.660000086,0,3,72,182,1183,2940
1505942499,8.58382E+14,8583815059,5/9/16,9877,7.699999809,7.699999809,0,5.760000229,0.170000002,1.730000019,0,66,4,110,1260,2947
1505942500,8.58382E+14,8583815059,5/10/16,8240,6.429999828,6.429999828,0,0.689999998,2.00999999,3.720000029,0,9,43,162,1226,2846
1505942501,8.58382E+14,8583815059,5/11/16,8701,6.789999962,6.789999962,0,0.370000005,3.24000001,3.170000076,0,5,71,177,1106,2804
1505942502,8.58382E+14,8583815059,5/12/16,0,0,0,0,0,0,0,0,0,0,0,1440,0
966542472,8.79201E+14,8792009665,4/12/16,2564,1.639999986,1.639999986,0,0,0,1.639999986,0,0,0,116,831,2044
966542473,8.79201E+14,8792009665,4/13/16,1320,0.839999974,0.839999974,0,0,0,0.839999974,0,0,0,82,806,1934
966542474,8.79201E+14,8792009665,4/14/16,1219,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,853,1963
966542475,8.79201E+14,8792009665,4/15/16,2483,1.590000033,1.590000033,0,0,0,1.590000033,0,0,0,126,937,2009
966542476,8.79201E+14,8792009665,4/16/16,244,0.159999996,0.159999996,0,0,0,0.159999996,0,0,0,12,1428,1721
966542477,8.79201E+14,8792009665,4/17/16,0,0,0,0,0,0,0,0,0,0,0,1440,1688
966542478,8.79201E+14,8792009665,4/18/16,0,0,0,0,0,0,0,0,0,0,0,1440,1688
966542479,8.79201E+14,8792009665,4/19/16,0,0,0,0,0,0,0,0,0,0,0,1440,1688
966542480,8.79201E+14,8792009665,4/20/16,3147,2.00999999,2.00999999,0,0,0.280000001,1.74000001,0,0,10,139,744,2188
966542481,8.79201E+14,8792009665,4/21/16,144,0.090000004,0.090000004,0,0,0,0.090000004,0,0,0,9,1431,1720
966542482,8.79201E+14,8792009665,4/22/16,4068,2.599999905,2.599999905,0,0.050000001,0.280000001,2.269999981,0,1,20,195,817,2419
966542483,8.79201E+14,8792009665,4/23/16,5245,3.359999895,3.359999895,0,0.159999996,0.439999998,2.75,0,8,45,232,795,2748
966542484,8.79201E+14,8792009665,4/24/16,400,0.25999999,0.25999999,0,0.039999999,0.050000001,0.159999996,0,3,8,19,1410,1799
966542485,8.79201E+14,8792009665,4/25/16,0,0,0,0,0,0,0,0,0,0,0,1440,1688
966542486,8.79201E+14,8792009665,4/26/16,1321,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,80,1360,1928
966542487,8.79201E+14,8792009665,4/27/16,1758,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,112,900,2067
966542488,8.79201E+14,8792009665,4/28/16,6157,3.940000057,3.940000057,0,0,0,3.940000057,0,0,0,310,714,2780
966542489,8.79201E+14,8792009665,4/29/16,8360,5.349999905,5.349999905,0,0.140000001,0.280000001,4.929999828,0,6,14,380,634,3101
966542490,8.79201E+14,8792009665,4/30/16,7174,4.590000153,4.590000153,0,0.330000013,0.360000014,3.910000086,0,10,20,301,749,2896
966542491,8.79201E+14,8792009665,5/1/16,1619,1.039999962,1.039999962,0,0,0,1.039999962,0,0,0,79,834,1962
966542492,8.79201E+14,8792009665,5/2/16,1831,1.169999957,1.169999957,0,0,0,1.169999957,0,0,0,101,916,2015
966542493,8.79201E+14,8792009665,5/3/16,2421,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,156,739,2297
966542494,8.79201E+14,8792009665,5/4/16,2283,1.460000038,1.460000038,0,0,0,1.460000038,0,0,0,129,848,2067
966542495,8.79201E+14,8792009665,5/5/16,0,0,0,0,0,0,0,0,0,0,0,1440,1688
966542496,8.79201E+14,8792009665,5/6/16,0,0,0,0,0,0,0,0,0,0,0,1440,1688
966542497,8.79201E+14,8792009665,5/7/16,0,0,0,0,0,0,0,0,0,0,0,1440,1688
966542498,8.79201E+14,8792009665,5/8/16,0,0,0,0,0,0,0,0,0,0,0,1440,1688
966542499,8.79201E+14,8792009665,5/9/16,0,0,0,0,0,0,0,0,0,0,0,1440,1688
966542500,8.79201E+14,8792009665,5/10/16,0,0,0,0,0,0,0,0,0,0,0,48,57
8939142472,8.87769E+14,8877689391,4/12/16,23186,20.39999962,20.39999962,0,12.22000027,0.340000004,7.820000172,0,85,7,312,1036,3921
8939142473,8.87769E+14,8877689391,4/13/16,15337,9.579999924,9.579999924,0,3.549999952,0.379999995,5.639999866,0,108,18,216,1098,3566
8939142474,8.87769E+14,8877689391,4/14/16,21129,18.97999954,18.97999954,0,10.55000019,0.589999974,7.75,0.02,68,13,298,1061,3793
8939142475,8.87769E+14,8877689391,4/15/16,13422,7.170000076,7.170000076,0,0.050000001,0.050000001,7.010000229,0.01,106,1,281,1052,3934
8939142476,8.87769E+14,8877689391,4/16/16,29326,25.29000092,25.29000092,0,13.23999977,1.210000038,10.71000004,0,94,29,429,888,4547
8939142477,8.87769E+14,8877689391,4/17/16,15118,8.869999886,8.869999886,0,0,0.07,8.789999962,0,58,15,307,1060,3545
8939142478,8.87769E+14,8877689391,4/18/16,11423,8.670000076,8.670000076,0,2.440000057,0.270000011,5.940000057,0,29,5,191,1215,2761
8939142479,8.87769E+14,8877689391,4/19/16,18785,17.39999962,17.39999962,0,12.14999962,0.180000007,5.03000021,0,82,13,214,1131,3676
8939142480,8.87769E+14,8877689391,4/20/16,19948,18.11000061,18.11000061,0,11.02000046,0.689999998,6.340000153,0,73,19,225,1123,3679
8939142481,8.87769E+14,8877689391,4/21/16,19377,17.62000084,17.62000084,0,12.28999996,0.419999987,4.889999866,0,82,13,226,1119,3659
8939142482,8.87769E+14,8877689391,4/22/16,18258,16.30999947,16.30999947,0,10.22999954,0.029999999,5.96999979,0.050000001,61,2,236,1141,3427
8939142483,8.87769E+14,8877689391,4/23/16,11200,7.429999828,7.429999828,0,0,0,7.400000095,0.01,102,6,300,1032,3891
8939142484,8.87769E+14,8877689391,4/24/16,16674,15.73999977,15.73999977,0,11.01000023,0.01,4.690000057,0,64,1,227,1148,3455
8939142485,8.87769E+14,8877689391,4/25/16,12986,8.739999771,8.739999771,0,2.369999886,0.07,6.269999981,0.01,113,8,218,1101,3802
8939142486,8.87769E+14,8877689391,4/26/16,11101,8.430000305,8.430000305,0,1.75999999,0.129999995,6.5,0,22,3,258,1157,2860
8939142487,8.87769E+14,8877689391,4/27/16,23629,20.64999962,20.64999962,0,13.06999969,0.439999998,7.099999905,0,93,8,235,1104,3808
8939142488,8.87769E+14,8877689391,4/28/16,14890,11.30000019,11.30000019,0,4.929999828,0.379999995,5.96999979,0,58,8,231,1143,3060
8939142489,8.87769E+14,8877689391,4/29/16,9733,7.389999866,7.389999866,0,1.379999995,0.170000002,5.789999962,0,18,5,210,1207,2698
8939142490,8.87769E+14,8877689391,4/30/16,27745,26.71999931,26.71999931,0,21.65999985,0.079999998,4.929999828,0,124,4,223,1089,4398
8939142491,8.87769E+14,8877689391,5/1/16,10930,8.319999695,8.319999695,0,3.130000114,0.569999993,4.570000172,0,36,12,166,1226,2786
8939142492,8.87769E+14,8877689391,5/2/16,4790,3.640000105,3.640000105,0,0,0,3.559999943,0,0,0,105,1335,2189
8939142493,8.87769E+14,8877689391,5/3/16,10818,8.210000038,8.210000038,0,1.389999986,0.100000001,6.670000076,0.01,19,3,229,1189,2817
8939142494,8.87769E+14,8877689391,5/4/16,18193,16.29999924,16.29999924,0,10.42000008,0.310000002,5.53000021,0,66,8,212,1154,3477
8939142495,8.87769E+14,8877689391,5/5/16,14055,10.67000008,10.67000008,0,5.460000038,0.819999993,4.369999886,0,67,15,188,1170,3052
8939142496,8.87769E+14,8877689391,5/6/16,21727,19.34000015,19.34000015,0,12.78999996,0.289999992,6.159999847,0,96,17,232,1095,4015
8939142497,8.87769E+14,8877689391,5/7/16,12332,8.130000114,8.130000114,0,0.079999998,0.959999979,6.989999771,0,105,28,271,1036,4142
8939142498,8.87769E+14,8877689391,5/8/16,10686,8.109999657,8.109999657,0,1.080000043,0.200000003,6.800000191,0,17,4,245,1174,2847
8939142499,8.87769E+14,8877689391,5/9/16,20226,18.25,18.25,0,11.10000038,0.800000012,6.239999771,0.050000001,73,19,217,1131,3710
8939142500,8.87769E+14,8877689391,5/10/16,10733,8.149999619,8.149999619,0,1.350000024,0.460000008,6.28000021,0,18,11,224,1187,2832
8939142501,8.87769E+14,8877689391,5/11/16,21420,19.55999947,19.55999947,0,13.22000027,0.409999996,5.889999866,0,88,12,213,1127,3832
8939142502,8.87769E+14,8877689391,5/12/16,8064,6.119999886,6.119999886,0,1.820000052,0.039999999,4.25,0,23,1,137,770,1849
